227^Drop Zone (1994)^A team of skydiving crooks led by DEA-agent-turned-bad Ty Moncrief (Busey) specialize in landing on police roofs and breaking in so their evil computer nerd can steal undercover agents' files and sell them to drug lords. Federal Marshal Pete Nessip (Snipes) lost a brother to this crew and learns skydiving with the help of tough-but-lovable instructor Jessie Crossmann (Butler) so he can track them down.^101 minutes^May 25, 1999^1994^English ^Action|Thriller ^Wesley Snipes|Gary Busey|Yancy Butler|Michael Jeter|Corin Nemec|Kyle Secor|Luca Bercovici|Malcolm-Jamal Warner|Wesley Snipes|Gary Busey|Yancy Butler|Michael Jeter|Corin Nemec ^John Badham 
228^Destiny Turns on the Radio (1995)^Johnny Destiny burns into Las Vegas in his hot Plymouth RoadRunner, stopping only to pick up a stranger stranded in the desert. But then, things aren't always as they seem. Anything can happen in that town of many possibilities...especially since there's been some weird electrical disturbances. As the stranger, fresh out of prison, tries to put his life back together--to recover his money from an old bank heist and the girl he lost in doing the job--something keeps interfering with his plans. Is it fate...or just Destiny?^0 minutes^ ^1995^English ^Comedy ^Dylan McDermott|Nancy Travis|James Le Gros|Quentin Tarantino|Jim Belushi ^Jack Baran 
229^Death and the Maiden (1994)^A political activist is convinced that her guest is a man who once tortured her for the government.^103 minutes^June 3, 2003^1994^English ^Drama|Thriller ^Sigourney Weaver|Ben Kingsley|Stuart Wilson|Krystia Mova|Jonathan Vega|Rodolphe Vega|Gilberto Cortés|Jorge Cruz|Carlos Moreno|Eduardo Valenzuela|Sergio Ortega Alvarado|Karen Strassman|Sigourney Weaver|Ben Kingsley|Stuart Wilson|Krystia Mova|Jonathan Vega ^Roman Polanski 
230^Dolores Claiborne (1995)^Dolores Claiborne was accused of killing her abusive husband twenty years ago, but the court's findings were inconclusive and she was allowed to walk free. Now she has been accused of killing her employer, Vera Donovan, and this time there is a witness who can place her at the scene of the crime. Things look bad for Dolores when her daughter Selena, a successful Manhattan magazine writer, returns to cover the story.^132 minutes^January 26, 1999^1995^English ^Drama|Thriller ^Kathy Bates|Jennifer Jason Leigh|Judy Parfitt|Christopher Plummer|David Strathairn|John C. Reilly|Eric Bogosian|Ellen Muth|Bob Gunton|Kathy Bates|Jennifer Jason Leigh|Judy Parfitt|Christopher Plummer|David Strathairn ^Taylor Hackford 
231^Dumb & Dumber (Dumb and Dumber) (1994)^Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some 'adventures' they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.^107 minutes^January 3, 2006^1994^English ^Adventure|Comedy ^Jim Carrey|Jeff Daniels|Lauren Holly|Teri Garr|Mike Starr|Karen Duffy|Charles Rocket|Victoria Rowell|Brady Bluhm|Cam Neely|Rob Moran|Joe Baker|Hank Brandt|Felton Perry|Brad Lockerman|Kathryn Frick|Zen Gesner|Lawrence Kopp|Clint Allen|Connie Sawyer|Lin Shaye|Mike Watkis|Harland Williams|Diane Kinerk|Lisa Stothard|Sean Gildea|Charles Rahi Chun|Helen Boll|Fred Stoller|Hillary Matthews|Karen Ingram|Jesse Borja|Vene L. Arcoraci|Anna Anka|Samantha Carpel|Elaine Wood|Bruce Bowns|Denise Vienne|Nancy Farrelly|Catalina Izasa|Samatha Pearson|Ken Duvall|Cecile Krevoy|George Bedard|Bill Beauchene|Gary Sivertsen|John Stroehman|Terry Mullany|Brad Blank|Mark Miosky|Mike Cavallo|Tom Leasca|Kevin Sheehan|Kenny Griswold|Brian Mone|Brad Norton|Chris Spain|Paul Pelletier|Mark Levine|Billy Smith|Mark Charpentier|James 'Sporty' Ahern|Jim Blake|Traci Adell|Anita Rice|Pam Nielson|Nancy Barker|Brad Lowder|Doug Caputo|James Horrocks|Clemens E. Franek|Marty Fresca|Valentina|Kirsten Maryott|Bryan Moss|Craig Patterson|Irene Santiago|Craig Patterson|Josh Shipley|John Yost|Jim Carrey|Jeff Daniels|Lauren Holly|Teri Garr|Mike Starr ^Bobby Farrelly|Peter Farrelly 
232^Eat Drink Man Woman (Yin shi nan nu) (1994)^The film tells the story of a retired and widowed Chinese master chef Chu (Si Hung Lung) and his family living in modern day Taipei, Taiwan. At the start of the film, he lives with his three attractive daughters, all of whom are unattached. As the film progresses, each of the daughters encounters new men in their lives. When these new relationships blossom, the stereotypes are broken and the living situation within the family changes.. The film features several scenes displaying the techniques and artistry of gourmet Chinese cooking. Since the family members have difficulty expressing their love for each other, the intricate preparation of banquet quality dishes for their Sunday dinners is the surrogate for their familial feelings.^123 minutes^March 5, 2002^1994^普通话 ^Comedy|Drama|Romance ^Sihung Lung|Yu-Wen Wang|Jacklyn Wu |Yang Kuei-Mei|Winston Chao|Sylvia Chang|Chen Chao-jung|Sihung Lung|Yu-Wen Wang|Jacklyn Wu |Yang Kuei-Mei|Winston Chao ^Ang Lee 
233^Exotica (1994)^In the upscale Toronto strip club Exotica, dancer Christina is visited nightly by the obsessive Francis, a depressed tax auditor. Her ex-boyfriend, the club's MC, Eric, still jealously pines for her even as he introduces her onstage, but Eric is having his own relationship problems with the club's owner, Zoe. Meanwhile Thomas, a mysterious pet-shop owner, is about to become unexpectedly involved in their lives. Gradually, connections between the traumatic pasts of these characters are revealed.^103 minutes^November 16, 1999^1994^English|עִבְרִית ^Drama ^Bruce Greenwood|Mia Kirshner|Elias Koteas|Don McKellar|Sarah Polley|Arsinée Khanjian|Victor Garber|David Hemblen|Calvin Green|Peter Krantz|Jack Blum|Billy Merasty|Ken McDougall|Damon D'Oliveira|Bruce Greenwood|Mia Kirshner|Elias Koteas|Don McKellar|Sarah Polley ^Atom Egoyan 
234^Exit to Eden (1994)^Elliot is going to the island of Eden to live out his submissive fantasies, but inadvertently photographs diamond smugglers at work. Smugglers, and detectives, follow him to the island, where they try to retrieve the film. Elliot begins falling in love with Lisa, the head mistress of the island, and Lisa must evaluate her feelings about Elliot and her own motivations.^113 minutes^June 1, 2004^1994^English ^Comedy ^Dana Delany|Paul Mercurio|Rosie O'Donnell|Dan Aykroyd|Héctor Elizondo|Stuart Wilson|Iman|Sean O'Bryan|Stephanie Niznik|Phil Redrow|Sandra Taylor|Julie Hughes|Laurelle Mehus|Tom Hines|Alison Moir|Deborah Lacey|Rod Britt|Rosemary Forsyth|Shannon Wilcox|Laura Harring|Lucinda Crosby|Réal Andrews|Mel Novak|Judith Baldwin|Joyce Brothers|Scott Marshall|Donna Dixon|Gloria Hylton|John Schneider|Dana Delany|Paul Mercurio|Rosie O'Donnell|Dan Aykroyd|Héctor Elizondo ^Garry Marshall 
235^Ed Wood (1994)^The mostly true story of the legendary 'worst director of all time', who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.^127 minutes^October 19, 2004^1994^English ^Comedy|Drama ^Johnny Depp|Martin Landau|Sarah Jessica Parker|Patricia Arquette|Jeffrey Jones|G. D. Spradlin|Vincent D'Onofrio|Bill Murray|Mike Starr|Max Casella|Brent Hinkley|William James Myers|Juliet Landau|Clive Rosengren|Norman Alden|Leonard Termo|Ned Bellamy|Danny Dayton|Ross Manarchy|Bill Cusack|Lisa Marie|Stanley DeSantis|Biff Yeager|Joseph R. Gannascoli|Carmen Filpi|Lisa Malkiewicz|Melora Walters|Conrad Brooks|Don Amendolia|Reid Cruickshanks|Lionel Decker|Edmund L. Shaff|Gene LeBell|Bobby Slayton|Gretchen Becker|John Rice|Catherine Butterfield|Mary Portser|King Cotton|Don Hood|Matthew Barry|Ralph Monaco|Anthony Russell|Gregory Walcott|Charles C. Stevenson Jr.|Rance Howard|Vasek Simek|Vinny Argiro|Korla Pandit|Patti Tippo|Ray Baker|Louis Lombardi|Jesse Hernandez|Jim Boyce|Ben Ryan Ganger|Charlie Holliday|Tommy Bertelsen|Adam Drescher|Ric Mancini|George Steele 'The animal'|Daniel Riordan|Mickey Cottrell|Lena Banks|Maurice LaMarche|Ada Tai|Arlene Tai|Rayder Woods|Ralph Moratz|Johnny Depp|Martin Landau|Sarah Jessica Parker|Patricia Arquette|Jeffrey Jones ^Tim Burton 
236^French Kiss (1995)^French Kiss is director Kasdan’s best film since the Bodyguard. The plot involves a couple in love and one woman’s attempt to fly to Paris to get her lover back from a business trip and marry him. On the way she unknowingly smuggles something of value that has a petty thief chasing her across France as she chases after her future husband.^111 minutes^January 18, 2000^1995^Français|English ^Action|Comedy|Romance ^Meg Ryan|Kevin Kline|Timothy Hutton|Jean Reno|Adam Brooks|François Cluzet|Suzan Anbeh|Renée Humphrey|Meg Ryan|Kevin Kline|Timothy Hutton|Jean Reno|Adam Brooks ^Lawrence Kasdan 
237^Forget Paris (1995)^Mickey Gordon is a basketball referee who travels to France to bury his father. Ellen Andrews is an American living in Paris who works for the airline he flies on. They meet and fall in love, but their relationship goes through many difficult patches. The story is told in flashback by their friends at a restaurant waiting for them to arrive.^101 minutes^January 18, 2000^1995^English ^Comedy|Romance ^Billy Crystal|Debra Winger|Joe Mantegna|Cynthia Stevenson|Richard Masur|Julie Kavner|John Spencer|Mary Ann Hermansen|Bill Laimbeer|John Starks|Charles Barkley|David Robinson|Dan Majerle|Kevin Johnson|Paul Westphal|Sean Elliott|Patrick Ewing|Tim Hardaway|Kareem Abdul-Jabbar|Reggie Miller|Chris Mullin|Charles Oakley|Kurt Rambis|Isiah Thomas|Marques Johnson|Rush Limbaugh|David Sanborn|Spud Webb|Jay Rasumny|Robert Costanzo|Emmy Smith|Lisa Rieffel|Billy Crystal|Debra Winger|Joe Mantegna|Cynthia Stevenson|Richard Masur ^Billy Crystal 
238^Far From Home: The Adventures of Yellow Dog (1995)^Teenager Angus adopts a stray dog and names him Yellow. Several days later, while travelling along the coast of British Columbia with Angus's father, John, the boy and dog become stranded when turbulent waters capsize their boat. Angus's parents relentlessly badger rescue teams. Angus, schooled by his father in wilderness survival skills, and assisted by the intelligent Yellow Dog, tries to attract rescuers.^87 minutes^March 11, 2003^1995^English ^Adventure|Children ^Mimi Rogers|Jesse Bradford|Bruce Davison|Tom Bower|Joel Palmer|Dakotah|Josh Wannamaker|Margot Finley|Matthew Bennett|St. Clair McColl|Jennifer Weissenborn|Gordon Neave|Karen Kruper|Dean Lockwood|John LeClair|Mimi Rogers|Jesse Bradford|Bruce Davison|Tom Bower|Joel Palmer ^Phillip Borsos 
239^Goofy Movie, A (1995)^Though Goofy always means well, his amiable cluelessness and klutzy pratfalls regularly embarrass his awkward adolescent son, Max. When Max's lighthearted prank on his high-school principal finally gets his longtime crush, Roxanne, to notice him, he asks her on a date. Max's trouble at school convinces Goofy that he and the boy need to bond over a cross-country fishing trip like the one he took with his dad when he was Max's age, which throws a kink in his son's plans to impress Roxanne.^78 minutes^June 20, 2000^1995^English ^Animation|Children|Comedy|Romance ^Bill Farmer|Jason Marsden|Rob Paulsen|Jim Cummings|Kellie Martin|Kevin Lima|Jenna von Oy|Joey Lawrence|Julie Brown|Wayne Allwine|Wallace Shawn|Florence Stanley|Frank Welker|Pat Buttram|Pauly Shore|Bill Farmer|Jason Marsden|Rob Paulsen|Jim Cummings|Kellie Martin ^Kevin Lima|Paul Brizzi 
240^Hideaway (1995)^Hatch Harrison, his wife, Lindsey, and their daughter, Regina, are enjoying a pleasant drive when a car crash leaves wife and daughter unharmed but kills Hatch. However, an ingenious doctor, Jonas Nyebern, manages to revive Hatch after two lifeless hours. But Hatch does not come back unchanged. He begins to suffer horrible visions of murder -- only to find out the visions are the sights of a serial killer.^103 minutes^October 3, 2000^1995^English ^Thriller ^Jeff Goldblum|Christine Lahti|Alicia Silverstone|Jeremy Sisto|Alfred Molina|Rae Dawn Chong|Kenneth Welsh|Jeff Goldblum|Christine Lahti|Alicia Silverstone|Jeremy Sisto|Alfred Molina ^Brett Leonard 
241^Fluke (1995)^Workaholic Thomas Johnson dies in an auto accident and comes back to life as a dog. Remembering some of who he was, he returns to his wife and son to protect them from the man who caused his accident. But, as time goes by, he remembers more of his life, and realizes he wasn't such a good husband and father.^96 minutes^March 6, 2001^1995^English ^Children|Drama ^Samuel L. Jackson|Matthew Modine|Nancy Travis|Eric Stoltz|Max Pomeranc|Ron Perlman|Jon Polito|Bill Cobbs|Federico Pacifici|Clarinda Ross|Adrian Roberts|Bart Hansard|Deborah Hobart|Libby Whittemore|Collin Wilcox Paxton|Samuel L. Jackson|Matthew Modine|Nancy Travis|Eric Stoltz|Max Pomeranc ^Carlo Carlei 
242^Farinelli: il castrato (1994)^Farinelli is a 1994 biopic film about the life and career of Italian opera singer Farinelli, considered one of the greatest castrato singers of all time.^111 minutes^August 29, 2000^1994^Français ^Drama|Musical ^Stefano Dionisi|Enrico Lo Verso|Elsa Zylberstein|Jeroen Krabbé|Caroline Cellier ^Gérard Corbiau 
243^Gordy (1995)^A talking pig named Gordy becomes involved in a quest to save his family from the slaughterhouse.^90 minutes^June 4, 2002^1995^English ^Children|Comedy|Fantasy ^Ted Manson|Afemo Omilami ^Mark Lewis 
244^Gumby: The Movie (1995)^The band is back together! Gumby reunites with The Clayboys to perform at a concert benefiting local farmers. But things take an unexpected turn when Gumby s dog, Lowbelly, reacts to the music by crying tears of real pearl! Fortune turns into disaster as Gumby s archenemies, the Blockheads, devise an elaborate scheme to dognap Lowbelly and harvest her pearls for themselves. When the Blockheads initial plan fails, they kidnap The Clayboys as well...and replace them with clones! The battle between Clayboys and clones is filled with trains and planes, knights and fights, thrills and spills. True to classic Gumby adventures, Gumby: The Movie takes viewers in and out of books, to Toyland, Camelot, outer space and beyond!^77 minutes^ ^1995^English ^Animation|Children ^ ^Art Clokey 
245^Glass Shield, The (1994)^J.J. is a rookie in the Sheriff's Department and the first black officer at that station. Racial tensions run high in the department as some of J.J.'s fellow officers resent his presence. His only real friend is the other new trooper, the first female officer to work there, who also suffers similar discrimination in the otherwise all-white-male work environment. When J.J. becomes increasingly aware of police corruption during the murder trial of Teddy Woods, whom he helped to arrest, he faces difficult decisions and puts himself into grave personal danger in the service of justice.^109 minutes^February 12, 2002^1994^English ^Crime|Drama ^Ice Cube|Lori Petty|Erich Anderson|Richard Anderson|Thomas Babson|Monty Bane|Ernie Lee Banks|Michael Boatman|Bernie Casey|Wanda De Jesus|Elliott Gould|Michael Gregory|Don Harvey|Michael Ironside|Julio Oscar Mechoso|Natalija Nogulich|Sy Richardson|M. Emmet Walsh|Ice Cube|Lori Petty|Erich Anderson|Richard Anderson|Thomas Babson ^Charles Burnett 
246^Hoop Dreams (1994)^This documentary follows two inner-city Chicago residents, Arthur Agee and William Gates, as they follow their dreams of becoming basketball superstars. Beginning at the start of their high school years, and ending almost 5 years later, as they start college, we watch the boys mature into men, still retaining their 'Hoop Dreams'.^171 minutes^May 10, 2005^1994^English ^Documentary ^William Gates|Arthur Agee|Steve James ^Steve James 
247^Heavenly Creatures (1994)^Based on the true story of Juliet Hulme and Pauline Parker, two close friends who share a love of fantasy and literature, who conspire to kill Pauline's mother when she tries to end the girls' intense and obsessive relationship.^99 minutes^September 24, 2002^1994^English ^Crime|Drama ^Melanie Lynskey|Kate Winslet|Sarah Peirse|Simon O'Connor|Diana Kent|Clive Merrison|Gilbert Goldie|Jed Brophy|Darien Takle|Peter Elliott|Elizabeth Moody|Liz Mullane|Jean Guérin|Ben Fransham|Melanie Lynskey|Kate Winslet|Sarah Peirse|Simon O'Connor|Diana Kent ^Peter Jackson 
